track_name,track_id,track_popularity,track_artists,track_artists_ids,track_artists_genres,track_artists_popularity,track_explicit,track_artists_followers,album_name,album_id,danceability,energy,key,speechiness,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Company You Keep,1GJmy3G4DzQ4QsN25657NS,42,['Maren Morris'],['6WY7D3jk8zTrHtmkqqo5GI'],"['contemporary country', 'country', 'pop', 'texas country']",[77],False,[623419],HERO (Deluxe Edition),4sSXylKcBB3p47VfrBJlfK,0.625,0.811,7,0.0468,-4.295,1,0.0783,0.0,0.3,0.777,90.95,217311,4
Space,3lsJh2SgDAlL4f5nUW3jv7,46,['Maren Morris'],['6WY7D3jk8zTrHtmkqqo5GI'],"['contemporary country', 'country', 'pop', 'texas country']",[77],False,[623419],HERO (Deluxe Edition),4sSXylKcBB3p47VfrBJlfK,0.374,0.413,6,0.0297,-7.084,1,0.471,0.0,0.111,0.199,193.547,186831,3
He Is The Same,11P6ab6Sa2LDOjhiH0kpX7,50,['Jon Bellion'],['50JJSqHUf2RQ9xsHs0KMHg'],['pop rap'],[73],True,[1262134],The Human Condition,2jJReDZqTuAxr4R0ItimZc,0.685,0.597,0,0.19,-4.828,1,0.226,0.00177,0.12,0.371,90.677,241202,4
80's Films,5KSNxyuyp5K1kDT6LvX8oZ,53,['Jon Bellion'],['50JJSqHUf2RQ9xsHs0KMHg'],['pop rap'],[73],True,[1262134],The Human Condition,2jJReDZqTuAxr4R0ItimZc,0.507,0.461,6,0.128,-7.761,1,0.0288,0.0,0.0483,0.665,136.219,216037,3
All Time Low,0SuLAslEMFZAXf0SwY7syi,71,['Jon Bellion'],['50JJSqHUf2RQ9xsHs0KMHg'],['pop rap'],[73],True,[1262134],The Human Condition,2jJReDZqTuAxr4R0ItimZc,0.617,0.567,0,0.0828,-4.188,1,0.0584,0.0,0.0933,0.505,90.246,217603,4
New York Soul - Pt. ii,3YQXkAqmNFWfUFlL3HgMbS,48,['Jon Bellion'],['50JJSqHUf2RQ9xsHs0KMHg'],['pop rap'],[73],True,[1262134],The Human Condition,2jJReDZqTuAxr4R0ItimZc,0.516,0.672,1,0.238,-4.491,0,0.00734,1.21e-06,0.155,0.297,86.001,267862,4
Fashion,2UiPa2Dc6w4EyWtDxP07UQ,46,['Jon Bellion'],['50JJSqHUf2RQ9xsHs0KMHg'],['pop rap'],[73],True,[1262134],The Human Condition,2jJReDZqTuAxr4R0ItimZc,0.571,0.354,3,0.0534,-8.529,1,0.334,0.0,0.179,0.36,141.502,235751,4
Maybe IDK,6pTDPaMcN5KSYD8hJ1uWId,54,['Jon Bellion'],['50JJSqHUf2RQ9xsHs0KMHg'],['pop rap'],[73],True,[1262134],The Human Condition,2jJReDZqTuAxr4R0ItimZc,0.54,0.54,9,0.0539,-6.517,1,0.0616,0.0,0.231,0.209,120.266,233393,4
Woke The F*ck Up,1zTW7xRtxmprjTUDi6bAHg,57,['Jon Bellion'],['50JJSqHUf2RQ9xsHs0KMHg'],['pop rap'],[73],True,[1262134],The Human Condition,2jJReDZqTuAxr4R0ItimZc,0.687,0.622,8,0.0987,-5.338,1,0.0406,0.0,0.0653,0.624,93.994,219584,4
Overwhelming,48LwbDH7u5UMrsY3sjfjhe,60,['Jon Bellion'],['50JJSqHUf2RQ9xsHs0KMHg'],['pop rap'],[73],False,[1262134],The Human Condition,2jJReDZqTuAxr4R0ItimZc,0.748,0.622,0,0.225,-4.518,1,0.252,0.0,0.112,0.667,91.77,172751,4
Weight Of The World,6dVcavGKwvUjk998frTljW,48,"['Jon Bellion', 'Blaque Keyz']",['50JJSqHUf2RQ9xsHs0KMHg'],['pop rap'],[73],False,[1262134],The Human Condition,2jJReDZqTuAxr4R0ItimZc,0.365,0.613,5,0.0682,-4.847,1,0.451,0.0,0.0752,0.439,139.659,269971,3
The Good In Me,0XA9B3KXLmdgaQ2KcIJa3h,52,['Jon Bellion'],['50JJSqHUf2RQ9xsHs0KMHg'],['pop rap'],[73],False,[1262134],The Human Condition,2jJReDZqTuAxr4R0ItimZc,0.652,0.53,7,0.0497,-4.744,0,0.134,0.0,0.137,0.335,122.028,223007,3
Morning In America,2JXNOtb0ANe6MzgRYDQG2J,53,['Jon Bellion'],['50JJSqHUf2RQ9xsHs0KMHg'],['pop rap'],[73],False,[1262134],The Human Condition,2jJReDZqTuAxr4R0ItimZc,0.735,0.665,5,0.0819,-5.933,1,0.129,0.0,0.0803,0.593,102.018,265950,4
iRobot,453QwgDIG95NmmLqSxnPsR,53,['Jon Bellion'],['50JJSqHUf2RQ9xsHs0KMHg'],['pop rap'],[73],False,[1262134],The Human Condition,2jJReDZqTuAxr4R0ItimZc,0.377,0.576,11,0.0639,-4.951,1,0.229,1.07e-05,0.161,0.265,206.235,208659,4
Guillotine,2FK1qmw8XNBqUe5CcgTVnE,62,"['Jon Bellion', 'Travis Mendes']",['50JJSqHUf2RQ9xsHs0KMHg'],['pop rap'],[73],False,[1262134],The Human Condition,2jJReDZqTuAxr4R0ItimZc,0.574,0.803,4,0.186,-3.17,0,0.102,4.15e-06,0.0861,0.647,97.967,208125,4
Hand Of God - Outro,6ej9jEXBeQI7PTbx68KHfi,54,['Jon Bellion'],['50JJSqHUf2RQ9xsHs0KMHg'],['pop rap'],[73],False,[1262134],The Human Condition,2jJReDZqTuAxr4R0ItimZc,0.538,0.538,0,0.164,-6.601,0,0.302,0.0,0.121,0.389,153.958,337551,4
Do What I Want,4IWGnyOHDrVZEtPWfs4s7q,69,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],"['melodic rap', 'philly rap', 'rap', 'trap']",[90],True,[12723382],The Perfect LUV Tape,6LX75kNicFqjjiAOeZgN67,0.681,0.701,9,0.0767,-6.336,1,0.106,0.0,0.208,0.398,139.952,175203,4
Of Course We Ghetto Flowers (feat. Playboi Carti & Offset),0gqfvyewE2Sh8TwKBFajCF,59,"['Lil Uzi Vert', 'Playboi Carti', 'Offset']",['4O15NlyKLIASxsJ0PrXPfz'],"['melodic rap', 'philly rap', 'rap', 'trap']",[90],True,[12723382],The Perfect LUV Tape,6LX75kNicFqjjiAOeZgN67,0.81,0.57,1,0.318,-5.604,1,0.2,0.0,0.111,0.337,136.944,261982,4
Original Uzi (4 of Us),53iTGmEL4uwHlqUvuKcrQe,54,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],"['melodic rap', 'philly rap', 'rap', 'trap']",[90],True,[12723382],The Perfect LUV Tape,6LX75kNicFqjjiAOeZgN67,0.81,0.615,10,0.284,-8.376,0,0.0534,0.0,0.0811,0.596,150.03,166766,4
Money Mitch,7A1Heow9lN9CIuuJzJ6MDP,51,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],"['melodic rap', 'philly rap', 'rap', 'trap']",[90],True,[12723382],The Perfect LUV Tape,6LX75kNicFqjjiAOeZgN67,0.842,0.333,8,0.384,-13.886,1,0.22,0.0,0.168,0.143,141.001,247092,4
SideLine Watching (Hold Up),0VYhxVxH9ijmdHUKsON9Bk,65,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],"['melodic rap', 'philly rap', 'rap', 'trap']",[90],True,[12723382],The Perfect LUV Tape,6LX75kNicFqjjiAOeZgN67,0.747,0.553,1,0.117,-7.294,1,0.281,0.0,0.117,0.262,141.888,191033,4
I Can Drive,5wyrQLBbmKdxY6yLNdienj,57,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],"['melodic rap', 'philly rap', 'rap', 'trap']",[90],True,[12723382],The Perfect LUV Tape,6LX75kNicFqjjiAOeZgN67,0.759,0.489,1,0.321,-9.141,1,0.0811,0.0,0.149,0.346,138.98,153809,4
You're Lost,5MUvVmyKD6bBY0XDeWZjJJ,58,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],"['melodic rap', 'philly rap', 'rap', 'trap']",[90],True,[12723382],The Perfect LUV Tape,6LX75kNicFqjjiAOeZgN67,0.764,0.591,1,0.209,-7.253,1,0.172,0.0,0.215,0.468,146.982,158694,4
Erase Your Social,4uhvMW7ly7tJil31YYscAN,77,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],"['melodic rap', 'philly rap', 'rap', 'trap']",[90],True,[12723382],The Perfect LUV Tape,6LX75kNicFqjjiAOeZgN67,0.705,0.609,3,0.0729,-5.728,1,0.694,0.0,0.234,0.718,140.058,199993,4
Ronda (Winners),2Wc5No77rhsfW2mB9LzXB3,60,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],"['melodic rap', 'philly rap', 'rap', 'trap']",[90],True,[12723382],The Perfect LUV Tape,6LX75kNicFqjjiAOeZgN67,0.701,0.585,5,0.132,-7.613,0,0.344,0.0,0.114,0.422,119.634,216294,4
Seven Million (feat. Future),6j0teRL3WdExzqmy334sh5,63,"['Lil Uzi Vert', 'Future']",['4O15NlyKLIASxsJ0PrXPfz'],"['melodic rap', 'philly rap', 'rap', 'trap']",[90],True,[12723382],The Perfect LUV Tape,6LX75kNicFqjjiAOeZgN67,0.886,0.629,1,0.306,-4.404,0,0.051,7.66e-06,0.121,0.487,158.002,182491,4
Just Your Fool,2kNr8K2GKAmzJHNWO7iJUF,48,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],"['british invasion', 'classic rock', 'rock']",[82],False,[11275814],Blue & Lonesome,43TJjpNBfw0qY6E87VeIxX,0.547,0.903,2,0.0579,-3.832,1,0.329,0.216,0.388,0.842,116.152,136427,4
Commit A Crime,5hWH3pUZccd9fiDvR19GJl,36,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],"['british invasion', 'classic rock', 'rock']",[82],False,[11275814],Blue & Lonesome,43TJjpNBfw0qY6E87VeIxX,0.563,0.802,2,0.0311,-4.496,1,0.23,0.667,0.534,0.777,124.123,218307,4
Blue And Lonesome,1g7NuHCYVpOhRSCL6ujZOG,38,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],"['british invasion', 'classic rock', 'rock']",[82],False,[11275814],Blue & Lonesome,43TJjpNBfw0qY6E87VeIxX,0.341,0.833,2,0.0551,-3.986,0,0.697,0.0674,0.355,0.594,57.772,187307,4
All Of Your Love,1sRuWDg7BRBs8Jq5FmMNyA,36,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],"['british invasion', 'classic rock', 'rock']",[82],False,[11275814],Blue & Lonesome,43TJjpNBfw0qY6E87VeIxX,0.429,0.683,4,0.0327,-5.046,0,0.459,0.462,0.272,0.277,75.68,286680,4
I Gotta Go,3dLnl0OKTxQcRZlGcJzorK,39,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],"['british invasion', 'classic rock', 'rock']",[82],False,[11275814],Blue & Lonesome,43TJjpNBfw0qY6E87VeIxX,0.579,0.872,2,0.0795,-3.102,1,0.469,0.00286,0.087,0.505,120.033,206173,4
Everybody Knows About My Good Thing,1ngG1sLe4vloTtxoP92eW4,35,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],"['british invasion', 'classic rock', 'rock']",[82],False,[11275814],Blue & Lonesome,43TJjpNBfw0qY6E87VeIxX,0.28,0.84,7,0.0728,-3.497,1,0.248,0.228,0.366,0.476,199.771,270827,3
Ride 'Em On Down,3Nzr5sukBwt2dOfXFRXX3Z,50,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],"['british invasion', 'classic rock', 'rock']",[82],False,[11275814],Blue & Lonesome,43TJjpNBfw0qY6E87VeIxX,0.508,0.949,4,0.0866,-4.203,1,0.14,0.0149,0.376,0.726,116.004,168987,4
Hate To See You Go,0EJCZM5mVoJjA1MxcoZE6O,51,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],"['british invasion', 'classic rock', 'rock']",[82],False,[11275814],Blue & Lonesome,43TJjpNBfw0qY6E87VeIxX,0.418,0.828,7,0.122,-5.173,1,0.399,0.669,0.146,0.376,184.436,200787,4
Hoo Doo Blues,5KjA0ATN6otF7YV09c3SBq,37,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],"['british invasion', 'classic rock', 'rock']",[82],False,[11275814],Blue & Lonesome,43TJjpNBfw0qY6E87VeIxX,0.461,0.74,7,0.0387,-4.961,1,0.358,0.138,0.301,0.597,70.003,156840,4
Little Rain,1RRXUq5Fhqcbtm02i5p68U,35,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],"['british invasion', 'classic rock', 'rock']",[82],False,[11275814],Blue & Lonesome,43TJjpNBfw0qY6E87VeIxX,0.432,0.384,2,0.0279,-6.894,1,0.844,0.0471,0.102,0.168,94.38,212213,3
Just Like I Treat You,3gjKl0yWv2M1aPLu6FFm3a,33,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],"['british invasion', 'classic rock', 'rock']",[82],False,[11275814],Blue & Lonesome,43TJjpNBfw0qY6E87VeIxX,0.59,0.905,2,0.0424,-3.631,1,0.303,0.00802,0.176,0.626,107.307,204653,4
I Can't Quit You Baby,5d48Ugz3zU2qfKdgKk4tL5,39,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],"['british invasion', 'classic rock', 'rock']",[82],False,[11275814],Blue & Lonesome,43TJjpNBfw0qY6E87VeIxX,0.328,0.711,2,0.0455,-5.037,1,0.226,0.0172,0.0669,0.17,182.5,313040,3
Seventeen,5HxyJa6E8OXdYKKfufrbKE,30,['Alessia Cara'],['2wUjUUtkb5lvLKcGKsKqsR'],"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']",[80],False,[9839708],Know-It-All,7HnbhIDKXIBhMR4EPGuMgu,0.378,0.752,9,0.399,-4.352,1,0.192,0.0,0.172,0.321,95.605,212933,4
Here,5zUQZjVB6bfewBXWqsP9PY,39,['Alessia Cara'],['2wUjUUtkb5lvLKcGKsKqsR'],"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']",[80],False,[9839708],Know-It-All,7HnbhIDKXIBhMR4EPGuMgu,0.376,0.821,0,0.104,-3.974,1,0.0785,0.0,0.0823,0.331,120.462,199453,4
Outlaws,2QF6zppCfQQndqElgg6SM8,28,['Alessia Cara'],['2wUjUUtkb5lvLKcGKsKqsR'],"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']",[80],False,[9839708],Know-It-All,7HnbhIDKXIBhMR4EPGuMgu,0.362,0.79,2,0.284,-5.105,1,0.139,0.0,0.373,0.409,110.412,203027,3
I'm Yours,0kfysKpwCZLiK3HR1n80vg,32,['Alessia Cara'],['2wUjUUtkb5lvLKcGKsKqsR'],"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']",[80],False,[9839708],Know-It-All,7HnbhIDKXIBhMR4EPGuMgu,0.504,0.83,11,0.125,-3.383,0,0.00581,0.0,0.181,0.399,102.978,228680,4
Four Pink Walls,5E1ufbOHRSVQMPpBgXWSaC,26,['Alessia Cara'],['2wUjUUtkb5lvLKcGKsKqsR'],"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']",[80],False,[9839708],Know-It-All,7HnbhIDKXIBhMR4EPGuMgu,0.584,0.828,9,0.0695,-4.886,0,0.0121,7.43e-06,0.748,0.529,87.512,211893,4
Wild Things,0bmm9xZUJQDR1tBhWtIXVM,35,['Alessia Cara'],['2wUjUUtkb5lvLKcGKsKqsR'],"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']",[80],False,[9839708],Know-It-All,7HnbhIDKXIBhMR4EPGuMgu,0.741,0.626,1,0.0886,-4.826,0,0.02,0.0,0.0828,0.706,108.029,188493,4
Stone,4uJ44cjN38DQ2kfecacHCc,27,"['Alessia Cara', 'Sebastian Kole']",['2wUjUUtkb5lvLKcGKsKqsR'],"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']",[80],False,[9839708],Know-It-All,7HnbhIDKXIBhMR4EPGuMgu,0.771,0.514,6,0.0324,-5.834,1,0.321,2.82e-05,0.0903,0.337,128.022,228000,4
Overdose,1ze9WxnqqYD81CjLOkHIo4,28,['Alessia Cara'],['2wUjUUtkb5lvLKcGKsKqsR'],"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']",[80],False,[9839708],Know-It-All,7HnbhIDKXIBhMR4EPGuMgu,0.556,0.747,11,0.0511,-4.568,0,0.0169,0.0,0.439,0.343,108.026,208640,3
Stars,32VoLNDXBTeE786Qma2pv8,25,['Alessia Cara'],['2wUjUUtkb5lvLKcGKsKqsR'],"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']",[80],False,[9839708],Know-It-All,7HnbhIDKXIBhMR4EPGuMgu,0.603,0.266,2,0.0279,-7.994,1,0.871,0.0,0.137,0.421,77.992,220213,4
Scars To Your Beautiful,0wI7QkCcs8FUQE1OkXUIqd,36,['Alessia Cara'],['2wUjUUtkb5lvLKcGKsKqsR'],"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']",[80],False,[9839708],Know-It-All,7HnbhIDKXIBhMR4EPGuMgu,0.573,0.739,0,0.129,-5.74,1,0.0285,0.0,0.111,0.451,97.085,230240,4
Green Light,6ie2Bw3xLj2JcGowOlcMhb,76,['Lorde'],['163tK9Wjr9P9DmM0AVK7lm'],"['art pop', 'electropop', 'metropopolis', 'nz pop', 'pop']",[81],False,[8893815],Melodrama,2B87zXm9bOWvAJdkJBTpzF,0.594,0.721,2,0.0957,-7.812,1,0.0209,8.55e-06,0.0879,0.253,128.942,234653,4
Sober,7eElVgPcxDqmgGrSwVFI74,63,['Lorde'],['163tK9Wjr9P9DmM0AVK7lm'],"['art pop', 'electropop', 'metropopolis', 'nz pop', 'pop']",[81],True,[8893815],Melodrama,2B87zXm9bOWvAJdkJBTpzF,0.796,0.467,6,0.181,-10.369,1,0.173,0.00411,0.126,0.516,107.901,197236,4
Homemade Dynamite,02oAUzv4M0ItuTDy2RT3IT,64,['Lorde'],['163tK9Wjr9P9DmM0AVK7lm'],"['art pop', 'electropop', 'metropopolis', 'nz pop', 'pop']",[81],True,[8893815],Melodrama,2B87zXm9bOWvAJdkJBTpzF,0.771,0.431,10,0.0577,-5.423,1,0.287,2.75e-06,0.0934,0.268,107.047,189796,4
The Louvre,5q4BpnMrYEFzLO0dYODj6J,67,['Lorde'],['163tK9Wjr9P9DmM0AVK7lm'],"['art pop', 'electropop', 'metropopolis', 'nz pop', 'pop']",[81],False,[8893815],Melodrama,2B87zXm9bOWvAJdkJBTpzF,0.664,0.382,0,0.047,-9.977,1,0.239,0.00749,0.0943,0.126,123.214,271088,4
Liability,6Kkt27YmFyIFrcX3QXFi2o,78,['Lorde'],['163tK9Wjr9P9DmM0AVK7lm'],"['art pop', 'electropop', 'metropopolis', 'nz pop', 'pop']",[81],False,[8893815],Melodrama,2B87zXm9bOWvAJdkJBTpzF,0.587,0.229,10,0.128,-11.254,0,0.92,0.0,0.1,0.379,75.67,171728,4
Hard Feelings/Loveless,1Dp7JGFNjvg8Nk0CtMCcnr,65,['Lorde'],['163tK9Wjr9P9DmM0AVK7lm'],"['art pop', 'electropop', 'metropopolis', 'nz pop', 'pop']",[81],True,[8893815],Melodrama,2B87zXm9bOWvAJdkJBTpzF,0.487,0.445,1,0.113,-10.959,0,0.0328,0.0104,0.0778,0.18,97.031,367391,4
Sober II (Melodrama),54ucfuN596MU25jQD3KjCL,61,['Lorde'],['163tK9Wjr9P9DmM0AVK7lm'],"['art pop', 'electropop', 'metropopolis', 'nz pop', 'pop']",[81],True,[8893815],Melodrama,2B87zXm9bOWvAJdkJBTpzF,0.524,0.312,8,0.0444,-11.627,0,0.166,4.79e-06,0.073,0.101,112.948,178639,4
Writer In The Dark,193Dm5SqYy3hTSbuzxbwKc,69,['Lorde'],['163tK9Wjr9P9DmM0AVK7lm'],"['art pop', 'electropop', 'metropopolis', 'nz pop', 'pop']",[81],False,[8893815],Melodrama,2B87zXm9bOWvAJdkJBTpzF,0.325,0.271,7,0.0418,-8.069,1,0.73,0.0,0.301,0.279,71.855,216611,4
Supercut,6K8VQ84MqhsoakN5MjrnVR,71,['Lorde'],['163tK9Wjr9P9DmM0AVK7lm'],"['art pop', 'electropop', 'metropopolis', 'nz pop', 'pop']",[81],False,[8893815],Melodrama,2B87zXm9bOWvAJdkJBTpzF,0.562,0.437,0,0.052,-10.229,1,0.219,2.18e-05,0.0806,0.15,124.852,277506,4
Liability (Reprise),6lFDB0BFDRV58qaQDX85jV,57,['Lorde'],['163tK9Wjr9P9DmM0AVK7lm'],"['art pop', 'electropop', 'metropopolis', 'nz pop', 'pop']",[81],True,[8893815],Melodrama,2B87zXm9bOWvAJdkJBTpzF,0.552,0.277,0,0.0635,-12.09,1,0.904,0.0,0.107,0.26,77.759,136020,4
Perfect Places,7ARveOiD31w2Nq0n5FsSf8,71,['Lorde'],['163tK9Wjr9P9DmM0AVK7lm'],"['art pop', 'electropop', 'metropopolis', 'nz pop', 'pop']",[81],True,[8893815],Melodrama,2B87zXm9bOWvAJdkJBTpzF,0.622,0.58,1,0.0504,-5.273,0,0.00241,2.95e-05,0.112,0.512,104.41,221874,4
Bastards,318EGw5ZZB8U5MdMWQwxZQ,44,['Kesha'],['6LqNN22kT3074XbTVUrhzX'],"['dance pop', 'electropop', 'pop', 'post-teen pop']",[80],True,[6919965],Rainbow,1IYVB8NfiRqhdZlTxjspNh,0.404,0.339,7,0.0306,-9.047,1,0.173,0.0,0.1,0.297,105.508,231360,3
Let 'Em Talk (feat. Eagles of Death Metal),1nxufatvWIGPPBtPACXzu8,48,"['Kesha', 'Eagles Of Death Metal']",['6LqNN22kT3074XbTVUrhzX'],"['dance pop', 'electropop', 'pop', 'post-teen pop']",[80],True,[6919965],Rainbow,1IYVB8NfiRqhdZlTxjspNh,0.479,0.929,9,0.141,-3.461,1,0.0356,0.13,0.148,0.603,179.912,185813,4
Woman (feat. The Dap-Kings Horns),1kJtfldK9F7XmsSiSNlbth,68,"['Kesha', 'The Dap-Kings Horns']",['6LqNN22kT3074XbTVUrhzX'],"['dance pop', 'electropop', 'pop', 'post-teen pop']",[80],True,[6919965],Rainbow,1IYVB8NfiRqhdZlTxjspNh,0.743,0.765,5,0.039,-3.588,0,0.0444,0.0417,0.667,0.34,114.991,196360,4
Hymn,1JuChOEPH0Rceq573FGQSK,50,['Kesha'],['6LqNN22kT3074XbTVUrhzX'],"['dance pop', 'electropop', 'pop', 'post-teen pop']",[80],True,[6919965],Rainbow,1IYVB8NfiRqhdZlTxjspNh,0.488,0.538,6,0.076,-4.974,1,0.147,0.0,0.305,0.378,67.037,205600,4
Praying,0jdny0dhgjUwoIp5GkqEaA,73,['Kesha'],['6LqNN22kT3074XbTVUrhzX'],"['dance pop', 'electropop', 'pop', 'post-teen pop']",[80],False,[6919965],Rainbow,1IYVB8NfiRqhdZlTxjspNh,0.543,0.39,10,0.0322,-7.202,1,0.489,0.0,0.111,0.303,73.415,230267,4
Learn To Let Go,1g1TeDflB6atAy7HKwrzXu,54,['Kesha'],['6LqNN22kT3074XbTVUrhzX'],"['dance pop', 'electropop', 'pop', 'post-teen pop']",[80],False,[6919965],Rainbow,1IYVB8NfiRqhdZlTxjspNh,0.515,0.847,5,0.0391,-2.951,1,0.00369,7.19e-05,0.293,0.645,168.105,217547,4
Finding You,1Himp3M7IH46qw2yBN1Fxy,45,['Kesha'],['6LqNN22kT3074XbTVUrhzX'],"['dance pop', 'electropop', 'pop', 'post-teen pop']",[80],False,[6919965],Rainbow,1IYVB8NfiRqhdZlTxjspNh,0.407,0.738,7,0.0562,-3.985,1,0.14,4.67e-05,0.133,0.367,199.663,172773,4
Rainbow,2Tuc96S4JToUiQSLW3aMec,52,['Kesha'],['6LqNN22kT3074XbTVUrhzX'],"['dance pop', 'electropop', 'pop', 'post-teen pop']",[80],False,[6919965],Rainbow,1IYVB8NfiRqhdZlTxjspNh,0.622,0.392,0,0.028,-6.269,1,0.692,0.0,0.123,0.547,120.096,218640,4
Hunt You Down,5HJ2psjlq5wyxtUA43Ylgy,44,['Kesha'],['6LqNN22kT3074XbTVUrhzX'],"['dance pop', 'electropop', 'pop', 'post-teen pop']",[80],True,[6919965],Rainbow,1IYVB8NfiRqhdZlTxjspNh,0.584,0.947,7,0.12,-3.576,0,0.0664,0.0,0.0863,0.395,105.912,197893,4
Boogie Feet (feat. Eagles of Death Metal),2ZKvBNoOjYzbB00EwutMgQ,43,"['Kesha', 'Eagles Of Death Metal']",['6LqNN22kT3074XbTVUrhzX'],"['dance pop', 'electropop', 'pop', 'post-teen pop']",[80],True,[6919965],Rainbow,1IYVB8NfiRqhdZlTxjspNh,0.671,0.85,2,0.238,-4.487,1,0.0595,7.58e-06,0.134,0.782,147.996,173933,4
Boots,2buPg3KvHsc4TzMEHkeVYn,46,['Kesha'],['6LqNN22kT3074XbTVUrhzX'],"['dance pop', 'electropop', 'pop', 'post-teen pop']",[80],True,[6919965],Rainbow,1IYVB8NfiRqhdZlTxjspNh,0.685,0.704,10,0.0487,-4.972,0,0.242,0.0,0.339,0.632,124.019,183920,4
Old Flames (Can't Hold A Candle To You) (feat. Dolly Parton),6qBjkG0b9r7tuVDFl68uiT,43,"['Kesha', 'Dolly Parton']",['6LqNN22kT3074XbTVUrhzX'],"['dance pop', 'electropop', 'pop', 'post-teen pop']",[80],False,[6919965],Rainbow,1IYVB8NfiRqhdZlTxjspNh,0.539,0.597,0,0.035,-4.763,1,0.154,0.0,0.279,0.51,127.097,266427,3
Godzilla,1UY1Pm2VAZCDYu3U1gk3GR,40,['Kesha'],['6LqNN22kT3074XbTVUrhzX'],"['dance pop', 'electropop', 'pop', 'post-teen pop']",[80],False,[6919965],Rainbow,1IYVB8NfiRqhdZlTxjspNh,0.387,0.31,6,0.0304,-8.263,0,0.589,0.0,0.102,0.311,180.169,128573,3
Spaceship,3BQSU5ZuBfpJsTxYyCK9QJ,43,['Kesha'],['6LqNN22kT3074XbTVUrhzX'],"['dance pop', 'electropop', 'pop', 'post-teen pop']",[80],False,[6919965],Rainbow,1IYVB8NfiRqhdZlTxjspNh,0.502,0.608,4,0.0346,-7.668,1,0.787,0.000739,0.373,0.446,157.988,315187,4
I Know What's Real,2LrOjkIlb6yzYYpfp5zBZC,53,['A Boogie Wit da Hoodie'],['31W5EY0aAly4Qieq6OFu6I'],"['melodic rap', 'rap', 'trap']",[86],True,[6225861],Artist,2OQEAqShAl6SodrGhmYZ4Z,0.81,0.465,9,0.236,-7.348,1,0.0145,0.0,0.126,0.127,136.001,227928,4
Still Think About You,2FTeQQ5Rg9tBpgpTF5mnhE,78,['A Boogie Wit da Hoodie'],['31W5EY0aAly4Qieq6OFu6I'],"['melodic rap', 'rap', 'trap']",[86],True,[6225861],Artist,2OQEAqShAl6SodrGhmYZ4Z,0.946,0.646,5,0.21,-6.604,1,0.219,0.0,0.0643,0.961,127.978,246988,4
My Shit,5uQOauh47VFt3B2kV9kRXw,79,['A Boogie Wit da Hoodie'],['31W5EY0aAly4Qieq6OFu6I'],"['melodic rap', 'rap', 'trap']",[86],True,[6225861],Artist,2OQEAqShAl6SodrGhmYZ4Z,0.812,0.621,5,0.0515,-8.3,1,0.244,0.0,0.099,0.847,77.998,128157,4
