"Track","Popularity","Artists","Genre","Artist_Pop","Explicit","Artists_Followers","Album","danceability","energy","key","loudness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","Genre2","Misc","Rock","Pop","Hip-hop","Edm","Reggaeton","Indie","Christian","Country","Soul","Metal","Jazz","Folk","Latin","Funk","Easy_listening","R&B","Reggae","Show_tunes","Main_ArtistPop","Main_ArtistFollowers","Followers_combined"
"I Started a Joke (feat. Becky Hanson)",46,"['ConfidentialMX', 'Becky Hanson']","[]","[0]",FALSE,"[1422955]","Suicide Squad: The Album",0.199,0.25,7,-14.521,0.897,0.716,0.182,0.0331,108.855,190136,4,"[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422955,1422955
"Diamond Heart",22,"['Lady Gaga']","['art pop', 'dance pop', 'pop']","[88]",TRUE,"[20502345]","Joanne",0.662,0.632,3,-5.427,0.0585,2.73e-06,0.131,0.402,127.754,210427,4,"['Pop', 'Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,20502345,20502345
"A-YO",22,"['Lady Gaga']","['art pop', 'dance pop', 'pop']","[88]",FALSE,"[20502345]","Joanne",0.666,0.889,7,-5.699,0.0987,0,0.0965,0.916,149.959,207720,4,"['Pop', 'Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,20502345,20502345
"Joanne",25,"['Lady Gaga']","['art pop', 'dance pop', 'pop']","[88]",FALSE,"[20502345]","Joanne",0.549,0.414,7,-8.453,0.146,0,0.0998,0.404,149.746,196907,4,"['Pop', 'Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,20502345,20502345
"John Wayne",24,"['Lady Gaga']","['art pop', 'dance pop', 'pop']","[88]",FALSE,"[20502345]","Joanne",0.61,0.667,11,-5.825,0.00131,0.00018,0.34,0.51,96.954,174307,4,"['Pop', 'Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,20502345,20502345
"Dancin' In Circles",21,"['Lady Gaga']","['art pop', 'dance pop', 'pop']","[88]",FALSE,"[20502345]","Joanne",0.635,0.718,0,-7.775,0.0304,0.000383,0.233,0.787,171.915,207173,4,"['Pop', 'Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,20502345,20502345
"Perfect Illusion",25,"['Lady Gaga']","['art pop', 'dance pop', 'pop']","[88]",FALSE,"[20502345]","Joanne",0.613,0.857,1,-5.492,0.0012,0,0.358,0.664,124.987,182000,4,"['Pop', 'Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,20502345,20502345
"Million Reasons",31,"['Lady Gaga']","['art pop', 'dance pop', 'pop']","[88]",FALSE,"[20502345]","Joanne",0.666,0.423,0,-8.012,0.494,0,0.106,0.154,129.89,205280,4,"['Pop', 'Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,20502345,20502345
"Sinner's Prayer",20,"['Lady Gaga']","['art pop', 'dance pop', 'pop']","[88]",FALSE,"[20502345]","Joanne",0.599,0.712,7,-7.316,0.239,0.000302,0.172,0.721,92.186,223387,4,"['Pop', 'Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,20502345,20502345
"Come To Mama",20,"['Lady Gaga']","['art pop', 'dance pop', 'pop']","[88]",TRUE,"[20502345]","Joanne",0.395,0.867,0,-5.805,0.0161,0,0.141,0.557,179.911,254773,3,"['Pop', 'Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,20502345,20502345
"Hey Girl",20,"['Lady Gaga', 'Florence Welch']","['art pop', 'dance pop', 'pop']","[88]",FALSE,"[20502345]","Joanne",0.754,0.451,10,-7.882,0.0562,6.5e-06,0.0688,0.622,138.024,255413,4,"['Pop', 'Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,20502345,20502345
"Angel Down",20,"['Lady Gaga']","['art pop', 'dance pop', 'pop']","[88]",FALSE,"[20502345]","Joanne",0.294,0.321,9,-11.251,0.8,0,0.109,0.0669,107.472,229147,1,"['Pop', 'Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,20502345,20502345
"Kill Jay Z",54,"['JAY-Z']","['east coast hip hop', 'hip hop', 'rap']","[87]",TRUE,"[6859423]","4:44",0.542,0.821,10,-6.458,0.133,1.34e-06,0.57,0.286,84.425,178067,4,"['Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,6859423,6859423
"The Story of O.J.",68,"['JAY-Z']","['east coast hip hop', 'hip hop', 'rap']","[87]",TRUE,"[6859423]","4:44",0.741,0.718,7,-5.823,0.283,2.21e-06,0.23,0.576,165.848,231760,4,"['Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,6859423,6859423
"Smile",56,"['JAY-Z', 'Gloria Carter']","['east coast hip hop', 'hip hop', 'rap']","[87]",TRUE,"[6859423]","4:44",0.779,0.57,5,-8.752,0.303,0,0.218,0.467,99.878,289853,4,"['Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,6859423,6859423
"Caught Their Eyes",59,"['JAY-Z', 'Frank Ocean']","['east coast hip hop', 'hip hop', 'rap']","[87]",TRUE,"[6859423]","4:44",0.813,0.837,1,-6.356,0.166,0,0.0835,0.744,84.965,206133,4,"['Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,6859423,6859423
"4:44",71,"['JAY-Z']","['east coast hip hop', 'hip hop', 'rap']","[87]",TRUE,"[6859423]","4:44",0.261,0.852,9,-4.965,0.139,4.26e-05,0.477,0.431,177.997,284493,4,"['Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,6859423,6859423
"Family Feud",57,"['JAY-Z', 'Beyoncé']","['east coast hip hop', 'hip hop', 'rap']","[87]",TRUE,"[6859423]","4:44",0.543,0.721,1,-6.805,0.17,1.06e-06,0.59,0.499,82.992,251413,4,"['Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,6859423,6859423
"Bam",61,"['JAY-Z', 'Damian Marley']","['east coast hip hop', 'hip hop', 'rap']","[87]",TRUE,"[6859423]","4:44",0.639,0.788,6,-2.879,0.455,0,0.058,0.847,155.913,234973,4,"['Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,6859423,6859423
"Moonlight",52,"['JAY-Z']","['east coast hip hop', 'hip hop', 'rap']","[87]",TRUE,"[6859423]","4:44",0.758,0.633,5,-8.373,0.236,0,0.272,0.516,88.17,143987,4,"['Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,6859423,6859423
"Marcy Me",58,"['JAY-Z']","['east coast hip hop', 'hip hop', 'rap']","[87]",TRUE,"[6859423]","4:44",0.518,0.678,10,-6.76,0.542,0,0.108,0.604,81.951,174427,4,"['Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,6859423,6859423
"Legacy",51,"['JAY-Z']","['east coast hip hop', 'hip hop', 'rap']","[87]",TRUE,"[6859423]","4:44",0.425,0.858,1,-7.105,0.522,0,0.0597,0.606,162.171,177133,4,"['Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,6859423,6859423
"My Collection",59,"['Future']","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","[91]",TRUE,"[10978631]","HNDRXX",0.697,0.459,8,-8.498,0.729,8.35e-06,0.0971,0.409,80.085,255556,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10978631,10978631
"Comin Out Strong (feat. The Weeknd)",65,"['Future', 'The Weeknd']","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","[91]",TRUE,"[10978631]","HNDRXX",0.628,0.481,1,-7.775,0.29,0,0.118,0.33,108.761,254370,5,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10978631,10978631
"Lookin Exotic",51,"['Future']","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","[91]",TRUE,"[10978631]","HNDRXX",0.589,0.63,0,-5.289,0.0601,0,0.102,0.0486,76.494,226863,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10978631,10978631
"Damage",48,"['Future']","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","[91]",TRUE,"[10978631]","HNDRXX",0.704,0.682,4,-5.862,0.174,0,0.121,0.594,149.988,237383,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10978631,10978631
"Use Me",51,"['Future']","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","[91]",TRUE,"[10978631]","HNDRXX",0.573,0.538,4,-5.462,0.253,0,0.0622,0.148,152.096,256343,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10978631,10978631
"Incredible",57,"['Future']","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","[91]",TRUE,"[10978631]","HNDRXX",0.79,0.438,1,-6.462,0.0634,0,0.1,0.247,90.022,248050,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10978631,10978631
"Testify",48,"['Future']","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","[91]",TRUE,"[10978631]","HNDRXX",0.681,0.524,4,-7.47,0.212,2.13e-06,0.112,0.15,96.183,178143,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10978631,10978631
"Fresh Air",50,"['Future']","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","[91]",TRUE,"[10978631]","HNDRXX",0.817,0.526,0,-7.426,0.0223,0,0.192,0.419,125.014,270823,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10978631,10978631
"Neva Missa Lost",47,"['Future']","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","[91]",TRUE,"[10978631]","HNDRXX",0.747,0.492,11,-8.399,0.271,1.11e-05,0.263,0.189,124.87,238010,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10978631,10978631
"Keep Quiet",45,"['Future']","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","[91]",TRUE,"[10978631]","HNDRXX",0.815,0.528,4,-7.414,0.0292,0,0.0896,0.198,133.981,202290,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10978631,10978631
"Hallucinating",56,"['Future']","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","[91]",TRUE,"[10978631]","HNDRXX",0.787,0.492,10,-6.574,0.365,2.47e-05,0.239,0.241,130.016,221610,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10978631,10978631
"I Thank U",46,"['Future']","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","[91]",TRUE,"[10978631]","HNDRXX",0.858,0.574,8,-7.664,0.0862,1.24e-06,0.132,0.329,130.072,141343,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10978631,10978631
"New Illuminati",44,"['Future']","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","[91]",TRUE,"[10978631]","HNDRXX",0.904,0.715,1,-6.509,0.0182,0.000707,0.215,0.625,140.001,181743,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10978631,10978631
"Turn On Me",50,"['Future']","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","[91]",TRUE,"[10978631]","HNDRXX",0.729,0.384,11,-9.662,0.231,0,0.115,0.3,126.982,264836,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10978631,10978631
"Selfish (feat. Rihanna)",62,"['Future', 'Rihanna']","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","[91]",TRUE,"[10978631]","HNDRXX",0.415,0.369,8,-10.044,0.0303,7.64e-06,0.383,0.0913,95.746,251423,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10978631,10978631
"Solo",65,"['Future']","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","[91]",TRUE,"[10978631]","HNDRXX",0.784,0.486,5,-6.497,0.0538,0.497,0.101,0.0894,110.964,265996,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10978631,10978631
"Sorry",55,"['Future']","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","[91]",TRUE,"[10978631]","HNDRXX",0.87,0.531,5,-6.471,0.428,0,0.0798,0.315,100.01,451530,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10978631,10978631
"PIE (feat. Chris Brown)",57,"['Future', 'Chris Brown']","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","[91]",TRUE,"[10978631]","HNDRXX",0.755,0.6,5,-6.431,0.144,0,0.117,0.652,155.982,211240,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10978631,10978631
"You Da Baddest (feat. Nicki Minaj)",57,"['Future', 'Nicki Minaj']","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","[91]",TRUE,"[10978631]","HNDRXX",0.807,0.736,7,-6.748,0.109,0.00729,0.104,0.54,154.023,242933,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10978631,10978631
"Mr. Blue Sky",0,"['Electric Light Orchestra']","[]","[0]",FALSE,"[1422955]","Vol. 2 Guardians of the Galaxy: Awesome Mix Vol. 2 (Original Motion Picture Soundtrack)",0.391,0.394,10,-7.869,0.625,8.02e-06,0.232,0.46,176.097,303200,4,"[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422955,1422955
"Fox On The Run",0,"['Sweet']","[]","[0]",FALSE,"[1422955]","Vol. 2 Guardians of the Galaxy: Awesome Mix Vol. 2 (Original Motion Picture Soundtrack)",0.51,0.778,4,-5.256,0.235,0.00119,0.11,0.541,128.079,205013,4,"[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422955,1422955
"Lake Shore Drive",0,"['Aliotta Haynes Jeremiah']","[]","[0]",FALSE,"[1422955]","Vol. 2 Guardians of the Galaxy: Awesome Mix Vol. 2 (Original Motion Picture Soundtrack)",0.441,0.908,4,-6.489,0.193,0,0.124,0.862,94.35,229067,4,"[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422955,1422955
"The Chain",0,"['Fleetwood Mac']","[]","[0]",FALSE,"[1422955]","Vol. 2 Guardians of the Galaxy: Awesome Mix Vol. 2 (Original Motion Picture Soundtrack)",0.523,0.693,9,-7.359,0.0671,0.000109,0.0782,0.631,151.726,267280,4,"[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422955,1422955
"Bring It on Home to Me",0,"['Sam Cooke']","[]","[0]",FALSE,"[1422955]","Vol. 2 Guardians of the Galaxy: Awesome Mix Vol. 2 (Original Motion Picture Soundtrack)",0.575,0.423,0,-6.839,0.769,0,0.432,0.606,106.181,163013,3,"[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422955,1422955
"Southern Nights - Remastered",0,"['Glen Campbell']","[]","[0]",FALSE,"[1422955]","Vol. 2 Guardians of the Galaxy: Awesome Mix Vol. 2 (Original Motion Picture Soundtrack)",0.678,0.886,11,-6.208,0.055,0.0652,0.208,0.863,95.235,177720,4,"[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422955,1422955
"My Sweet Lord - 2009 Mix",0,"['George Harrison']","[]","[0]",FALSE,"[1422955]","Vol. 2 Guardians of the Galaxy: Awesome Mix Vol. 2 (Original Motion Picture Soundtrack)",0.523,0.785,1,-7.068,0.147,0,0.0885,0.609,120.865,277947,4,"[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422955,1422955
"Brandy (You're A Fine Girl)",0,"['Looking Glass']","[]","[0]",FALSE,"[1422955]","Vol. 2 Guardians of the Galaxy: Awesome Mix Vol. 2 (Original Motion Picture Soundtrack)",0.707,0.806,1,-7.287,0.729,6.43e-06,0.112,0.793,127.344,183400,4,"[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422955,1422955
"Come A Little Bit Closer",0,"['Jay & The Americans']","[]","[0]",FALSE,"[1422955]","Vol. 2 Guardians of the Galaxy: Awesome Mix Vol. 2 (Original Motion Picture Soundtrack)",0.636,0.811,3,-5.241,0.428,0.000147,0.48,0.848,132.694,166093,4,"[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422955,1422955
"Wham Bam Shang-a-Lang",0,"['Silver']","[]","[0]",FALSE,"[1422955]","Vol. 2 Guardians of the Galaxy: Awesome Mix Vol. 2 (Original Motion Picture Soundtrack)",0.653,0.728,1,-5.593,0.413,0,0.0849,0.942,122.365,212147,4,"[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422955,1422955
"Surrender",0,"['Cheap Trick']","[]","[0]",FALSE,"[1422955]","Vol. 2 Guardians of the Galaxy: Awesome Mix Vol. 2 (Original Motion Picture Soundtrack)",0.501,0.977,0,-4.53,0.00382,3e-06,0.567,0.871,133.865,254027,4,"[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422955,1422955
"Father And Son",0,"['Yusuf / Cat Stevens']","[]","[0]",FALSE,"[1422955]","Vol. 2 Guardians of the Galaxy: Awesome Mix Vol. 2 (Original Motion Picture Soundtrack)",0.501,0.35,7,-10.757,0.62,8.07e-05,0.107,0.41,135.41,219000,4,"[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422955,1422955
"Flash Light",0,"['Parliament']","[]","[0]",FALSE,"[1422955]","Vol. 2 Guardians of the Galaxy: Awesome Mix Vol. 2 (Original Motion Picture Soundtrack)",0.748,0.866,7,-4.618,0.196,0.0998,0.462,0.81,105.471,268867,4,"[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422955,1422955
"Guardians Inferno",30,"['The Sneepers', 'David Hasselhoff']","[]","[0]",FALSE,"[1422955]","Vol. 2 Guardians of the Galaxy: Awesome Mix Vol. 2 (Original Motion Picture Soundtrack)",0.63,0.702,8,-6.298,0.00106,0.136,0.284,0.374,129.954,196907,4,"[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422955,1422955
"Runnin' Just in Case",43,"['Miranda Lambert']","['contemporary country', 'country', 'country dawn', 'country road']","[74]",FALSE,"[2988635]","The Weight of These Wings",0.42,0.498,7,-9.091,0.346,0.0647,0.112,0.107,92.97,273480,4,"['Country', 'Country', 'Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,2988635,2988635
"Highway Vagabond",45,"['Miranda Lambert']","['contemporary country', 'country', 'country dawn', 'country road']","[74]",FALSE,"[2988635]","The Weight of These Wings",0.447,0.823,11,-7.174,0.00208,0.0272,0.0627,0.909,173,233267,4,"['Country', 'Country', 'Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,2988635,2988635
"Ugly Lights",40,"['Miranda Lambert']","['contemporary country', 'country', 'country dawn', 'country road']","[74]",FALSE,"[2988635]","The Weight of These Wings",0.444,0.825,6,-4.605,0.297,3.14e-06,0.112,0.439,98.52,181480,4,"['Country', 'Country', 'Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,2988635,2988635
"You Wouldn't Know Me",38,"['Miranda Lambert']","['contemporary country', 'country', 'country dawn', 'country road']","[74]",FALSE,"[2988635]","The Weight of These Wings",0.524,0.82,0,-6.712,0.0653,7.28e-06,0.118,0.708,105.821,199813,4,"['Country', 'Country', 'Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,2988635,2988635
"We Should Be Friends",49,"['Miranda Lambert']","['contemporary country', 'country', 'country dawn', 'country road']","[74]",FALSE,"[2988635]","The Weight of These Wings",0.622,0.701,0,-6.212,0.325,0,0.123,0.777,161.094,170747,4,"['Country', 'Country', 'Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,2988635,2988635
"Pink Sunglasses",44,"['Miranda Lambert']","['contemporary country', 'country', 'country dawn', 'country road']","[74]",FALSE,"[2988635]","The Weight of These Wings",0.595,0.695,5,-6.056,0.541,2.05e-06,0.199,0.354,122.862,246360,4,"['Country', 'Country', 'Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,2988635,2988635
"Getaway Driver",33,"['Miranda Lambert']","['contemporary country', 'country', 'country dawn', 'country road']","[74]",FALSE,"[2988635]","The Weight of These Wings",0.59,0.545,8,-8.881,0.284,0.00455,0.107,0.244,104.488,233853,4,"['Country', 'Country', 'Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,2988635,2988635
"Vice",59,"['Miranda Lambert']","['contemporary country', 'country', 'country dawn', 'country road']","[74]",FALSE,"[2988635]","The Weight of These Wings",0.568,0.562,9,-7.775,0.101,6.16e-05,0.363,0.247,133.647,240280,4,"['Country', 'Country', 'Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,2988635,2988635
"Smoking Jacket",35,"['Miranda Lambert']","['contemporary country', 'country', 'country dawn', 'country road']","[74]",FALSE,"[2988635]","The Weight of These Wings",0.539,0.56,0,-10.253,0.471,0.0309,0.111,0.153,101.904,294573,4,"['Country', 'Country', 'Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,2988635,2988635
"Pushin' Time",44,"['Miranda Lambert']","['contemporary country', 'country', 'country dawn', 'country road']","[74]",FALSE,"[2988635]","The Weight of These Wings",0.503,0.179,10,-13.064,0.869,2.21e-05,0.11,0.321,77.756,213587,1,"['Country', 'Country', 'Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,2988635,2988635
"Covered Wagon",29,"['Miranda Lambert']","['contemporary country', 'country', 'country dawn', 'country road']","[74]",FALSE,"[2988635]","The Weight of These Wings",0.524,0.9,5,-6.021,0.0604,0.000121,0.094,0.476,126.847,248627,4,"['Country', 'Country', 'Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,2988635,2988635
"Use My Heart",40,"['Miranda Lambert']","['contemporary country', 'country', 'country dawn', 'country road']","[74]",FALSE,"[2988635]","The Weight of These Wings",0.361,0.658,9,-9.365,0.209,0.00456,0.0887,0.169,82.979,230253,4,"['Country', 'Country', 'Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,2988635,2988635
"Tin Man",62,"['Miranda Lambert']","['contemporary country', 'country', 'country dawn', 'country road']","[74]",FALSE,"[2988635]","The Weight of These Wings",0.425,0.372,0,-10.92,0.861,0.0148,0.0733,0.292,79.456,259280,4,"['Country', 'Country', 'Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,2988635,2988635
"Good Ol' Days",32,"['Miranda Lambert']","['contemporary country', 'country', 'country dawn', 'country road']","[74]",FALSE,"[2988635]","The Weight of These Wings",0.507,0.774,9,-5.372,0.438,0,0.133,0.412,147.871,198653,4,"['Country', 'Country', 'Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,2988635,2988635
"Things That Break",39,"['Miranda Lambert']","['contemporary country', 'country', 'country dawn', 'country road']","[74]",FALSE,"[2988635]","The Weight of These Wings",0.511,0.563,8,-8.881,0.241,9.71e-05,0.188,0.459,135.336,227667,4,"['Country', 'Country', 'Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,2988635,2988635
"For the Birds",38,"['Miranda Lambert']","['contemporary country', 'country', 'country dawn', 'country road']","[74]",FALSE,"[2988635]","The Weight of These Wings",0.515,0.726,7,-7.645,0.294,2.3e-05,0.141,0.541,177.042,226947,4,"['Country', 'Country', 'Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,2988635,2988635
