,track_name,track_id,track_popularity,track_artists,track_artists_ids,track_artists_genres,track_artists_popularity,track_explicit,track_artists_followers,album_name,album_id,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_artist,track_artist_id,track_artist_popularity,track_artist_followers,track_artists_genres_consolidate,main_genre,Misc,Rock,Pop,Hip-hop,Edm,Latin,Indie,Christian,Country,Soul,Metal,Jazz,Folk,Funk,Easy_listening,R&B,Reggae,Show_tunes
52,Enjoy Yourself (feat. Karol G),3NWrHCwvyII4fTx05PN3IO,72,"['Pop Smoke', 'KAROL G']",['0eDvMgVFoNV3TpwtrVCoTj'],['brooklyn drill'],[89],True,[8721767],Shoot For The Stars Aim For The Moon,7e7t0MCrNDcJZsPwUKjmOc,0.764,0.676,11.0,-6.761,0.0,0.389,0.0,0.215,0.461,97.02,197938.0,4.0,Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,89,8721767,['Hip-hop'],Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Mood Swings (feat. Lil Tjay),5rZlwNFl01HqLWBQGryKSm,83,"['Pop Smoke', 'Lil Tjay']",['0eDvMgVFoNV3TpwtrVCoTj'],['brooklyn drill'],[89],True,[8721767],Shoot For The Stars Aim For The Moon,7e7t0MCrNDcJZsPwUKjmOc,0.48,0.602,10.0,-6.335,0.0,0.487,0.0,0.0848,0.269,179.798,213333.0,4.0,Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,89,8721767,['Hip-hop'],Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Something Special,5kkaSMcf4BFlhRRICCKZb6,73,['Pop Smoke'],['0eDvMgVFoNV3TpwtrVCoTj'],['brooklyn drill'],[89],True,[8721767],Shoot For The Stars Aim For The Moon,7e7t0MCrNDcJZsPwUKjmOc,0.739,0.616,7.0,-6.963,0.0,0.252,1.93e-06,0.101,0.654,91.071,158466.0,4.0,Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,89,8721767,['Hip-hop'],Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,What You Know Bout Love,1tkg4EHVoqnhR6iFEXb60y,86,['Pop Smoke'],['0eDvMgVFoNV3TpwtrVCoTj'],['brooklyn drill'],[89],True,[8721767],Shoot For The Stars Aim For The Moon,7e7t0MCrNDcJZsPwUKjmOc,0.709,0.548,10.0,-8.493,1.0,0.65,1.59e-06,0.133,0.543,83.995,160000.0,4.0,Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,89,8721767,['Hip-hop'],Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Diana (feat. King Combs),4Tc9PHEoeP17PQj3OOKXPu,60,"['Pop Smoke', 'King Combs']",['0eDvMgVFoNV3TpwtrVCoTj'],['brooklyn drill'],[89],True,[8721767],Shoot For The Stars Aim For The Moon,7e7t0MCrNDcJZsPwUKjmOc,0.794,0.792,7.0,-6.889,1.0,0.22,0.0,0.0998,0.546,126.994,188976.0,4.0,Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,89,8721767,['Hip-hop'],Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,80,['Pop Smoke'],['0eDvMgVFoNV3TpwtrVCoTj'],['brooklyn drill'],[89],True,[8721767],Shoot For The Stars Aim For The Moon,7e7t0MCrNDcJZsPwUKjmOc,0.688,0.647,2.0,-7.258,1.0,0.00815,1.65e-05,0.095,0.195,88.834,164580.0,4.0,Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,89,8721767,['Hip-hop'],Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Tunnel Vision (Outro),2SxR5RitJdsG6wINvJLBSD,60,['Pop Smoke'],['0eDvMgVFoNV3TpwtrVCoTj'],['brooklyn drill'],[89],True,[8721767],Shoot For The Stars Aim For The Moon,7e7t0MCrNDcJZsPwUKjmOc,0.718,0.66,2.0,-7.39,1.0,0.363,0.0,0.159,0.659,142.879,132587.0,4.0,Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,89,8721767,['Hip-hop'],Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Dior - Bonus,6PnTgx9lyvLGIcPnroCvc2,62,['Pop Smoke'],['0eDvMgVFoNV3TpwtrVCoTj'],['brooklyn drill'],[89],True,[8721767],Shoot For The Stars Aim For The Moon,7e7t0MCrNDcJZsPwUKjmOc,0.676,0.746,7.0,-7.837,1.0,0.0893,0.00157,0.412,0.675,142.035,216244.0,4.0,Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,89,8721767,['Hip-hop'],Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,willow,0lx2cLdOt3piJbcaXIV74f,82,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],['pop'],[100],False,[47362363],evermore,2Xoteh7uEpea4TohMxjtaq,0.392,0.574,7.0,-9.195,1.0,0.833,0.00179,0.145,0.529,81.112,214707.0,4.0,Taylor Swift,06HL4z0CvFAxyc27GXpf02,100,47362363,['Pop'],Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,champagne problems,0sY6ZUTh4yoctD8VIXz339,81,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],['pop'],[100],True,[47362363],evermore,2Xoteh7uEpea4TohMxjtaq,0.462,0.24,0.0,-12.077,1.0,0.92,0.0,0.113,0.32,171.319,244000.0,4.0,Taylor Swift,06HL4z0CvFAxyc27GXpf02,100,47362363,['Pop'],Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,gold rush,5BK0uqwY9DNfZ630STAEaq,74,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],['pop'],[100],True,[47362363],evermore,2Xoteh7uEpea4TohMxjtaq,0.512,0.462,9.0,-10.491,1.0,0.83,0.166,0.121,0.353,112.05,185320.0,4.0,Taylor Swift,06HL4z0CvFAxyc27GXpf02,100,47362363,['Pop'],Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,‘tis the damn season,7dW84mWkdWE5a6lFWxJCBG,71,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],['pop'],[100],False,[47362363],evermore,2Xoteh7uEpea4TohMxjtaq,0.575,0.434,5.0,-8.193,1.0,0.735,6.59e-05,0.105,0.348,145.916,229840.0,4.0,Taylor Swift,06HL4z0CvFAxyc27GXpf02,100,47362363,['Pop'],Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,tolerate it,0PurA4JVJ8YQgSVopY8fn6,71,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],['pop'],[100],True,[47362363],evermore,2Xoteh7uEpea4TohMxjtaq,0.316,0.361,9.0,-10.381,1.0,0.878,2.67e-05,0.0797,0.221,74.952,245440.0,5.0,Taylor Swift,06HL4z0CvFAxyc27GXpf02,100,47362363,['Pop'],Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"no body, no crime (feat. HAIM)",3RaT22zZsxVYxxKR7TAaYF,72,"['Taylor Swift', 'HAIM']",['06HL4z0CvFAxyc27GXpf02'],['pop'],[100],False,[47362363],evermore,2Xoteh7uEpea4TohMxjtaq,0.546,0.613,7.0,-7.589,0.0,0.418,0.0,0.103,0.535,79.015,215627.0,4.0,Taylor Swift,06HL4z0CvFAxyc27GXpf02,100,47362363,['Pop'],Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,happiness,73YUReisjb3A9ActdLLjJQ,69,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],['pop'],[100],True,[47362363],evermore,2Xoteh7uEpea4TohMxjtaq,0.559,0.334,11.0,-10.733,1.0,0.87,0.0,0.114,0.211,122.079,315147.0,4.0,Taylor Swift,06HL4z0CvFAxyc27GXpf02,100,47362363,['Pop'],Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,dorothea,670fUmXf4KQekzbEgaXyPA,67,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],['pop'],[100],False,[47362363],evermore,2Xoteh7uEpea4TohMxjtaq,0.605,0.488,4.0,-8.322,1.0,0.696,0.0,0.129,0.354,119.966,225880.0,4.0,Taylor Swift,06HL4z0CvFAxyc27GXpf02,100,47362363,['Pop'],Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,coney island (feat. The National),3k7ne7VmH43ZPWxPdvPUgR,68,"['Taylor Swift', 'The National']",['06HL4z0CvFAxyc27GXpf02'],['pop'],[100],False,[47362363],evermore,2Xoteh7uEpea4TohMxjtaq,0.537,0.537,8.0,-11.266,1.0,0.819,0.000904,0.142,0.292,107.895,275320.0,4.0,Taylor Swift,06HL4z0CvFAxyc27GXpf02,100,47362363,['Pop'],Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,ivy,19CSr8rwW05VJL2F91KFNK,71,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],['pop'],[100],True,[47362363],evermore,2Xoteh7uEpea4TohMxjtaq,0.515,0.545,2.0,-9.277,1.0,0.855,1.97e-05,0.0921,0.535,88.856,260440.0,4.0,Taylor Swift,06HL4z0CvFAxyc27GXpf02,100,47362363,['Pop'],Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,cowboy like me,1XjHRolIXL2M1EEOUsGGR4,68,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],['pop'],[100],True,[47362363],evermore,2Xoteh7uEpea4TohMxjtaq,0.604,0.517,0.0,-9.014,1.0,0.768,0.000155,0.123,0.511,127.967,275040.0,4.0,Taylor Swift,06HL4z0CvFAxyc27GXpf02,100,47362363,['Pop'],Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,long story short,2o2sgVJIgFXk8GQjWTgI6U,69,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],['pop'],[100],False,[47362363],evermore,2Xoteh7uEpea4TohMxjtaq,0.546,0.73,0.0,-7.704,1.0,0.66,0.179,0.0972,0.573,157.895,215920.0,4.0,Taylor Swift,06HL4z0CvFAxyc27GXpf02,100,47362363,['Pop'],Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,marjorie,12ntTeqEeTg7GAVpe8Mhpl,67,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],['pop'],[100],False,[47362363],evermore,2Xoteh7uEpea4TohMxjtaq,0.535,0.561,5.0,-11.609,1.0,0.876,0.000136,0.115,0.287,96.103,257773.0,4.0,Taylor Swift,06HL4z0CvFAxyc27GXpf02,100,47362363,['Pop'],Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,closure,35rdVq36LMHQX0Suw9a6tK,65,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],['pop'],[100],False,[47362363],evermore,2Xoteh7uEpea4TohMxjtaq,0.689,0.704,9.0,-10.813,1.0,0.835,4.83e-06,0.134,0.92,151.884,180653.0,5.0,Taylor Swift,06HL4z0CvFAxyc27GXpf02,100,47362363,['Pop'],Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,evermore (feat. Bon Iver),3O5osWf1rSoKMwe6E9ZaXP,70,"['Taylor Swift', 'Bon Iver']",['06HL4z0CvFAxyc27GXpf02'],['pop'],[100],False,[47362363],evermore,2Xoteh7uEpea4TohMxjtaq,0.39,0.27,1.0,-10.673,1.0,0.937,0.00227,0.111,0.32,125.177,304107.0,5.0,Taylor Swift,06HL4z0CvFAxyc27GXpf02,100,47362363,['Pop'],Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Champagne Poetry,2HSmyk2qMN8WQjuGhaQgCk,82,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[59845429],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.423,0.667,6.0,-7.012,0.0,0.758,0.0,0.246,0.496,86.743,336511.0,4.0,Drake,3TVXtAsR1Inumwj472S9r4,98,59845429,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Papi’s Home,6jy9yJfgCsMHdu2Oz4BGKX,77,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[59845429],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.701,0.741,2.0,-6.157,1.0,0.112,0.0,0.699,0.588,140.177,178623.0,4.0,Drake,3TVXtAsR1Inumwj472S9r4,98,59845429,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Girls Want Girls (with Lil Baby),37Nqx7iavZpotJSDXZWbJ3,86,"['Drake', 'Lil Baby']",['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[59845429],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.767,0.438,7.0,-8.726,0.0,0.181,0.0,0.142,0.381,86.975,221980.0,4.0,Drake,3TVXtAsR1Inumwj472S9r4,98,59845429,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,In The Bible (with Lil Durk & Giveon),61S79KIVA4I9FXbnsylEHT,81,"['Drake', 'Lil Durk', 'Giveon']",['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[59845429],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.686,0.385,7.0,-8.35,0.0,0.614,0.0,0.131,0.147,143.07,296568.0,4.0,Drake,3TVXtAsR1Inumwj472S9r4,98,59845429,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Love All (with JAY-Z),4VCbgIdr8ptegWeJpqLVHH,78,"['Drake', 'JAY-Z']",['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[59845429],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.73,0.576,2.0,-5.442,1.0,0.354,3.59e-05,0.15,0.155,92.131,228461.0,4.0,Drake,3TVXtAsR1Inumwj472S9r4,98,59845429,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Fair Trade (with Travis Scott),40iJIUlhi6renaREYGeIDS,89,"['Drake', 'Travis Scott']",['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[59845429],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.666,0.465,1.0,-8.545,1.0,0.0503,0.0,0.215,0.292,167.937,291175.0,4.0,Drake,3TVXtAsR1Inumwj472S9r4,98,59845429,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Way 2 Sexy (with Future & Young Thug),0k1WUmIRnG3xU6fvvDVfRG,90,"['Drake', 'Future', 'Young Thug']",['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[59845429],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.803,0.597,11.0,-6.035,0.0,0.000619,4.5e-06,0.323,0.331,136.008,257605.0,4.0,Drake,3TVXtAsR1Inumwj472S9r4,98,59845429,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,TSU,4s7QLoImIwmPi9L6dq1nVW,78,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[59845429],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.568,0.56,9.0,-9.059,1.0,0.228,3.05e-06,0.39,0.246,130.019,308756.0,4.0,Drake,3TVXtAsR1Inumwj472S9r4,98,59845429,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,N 2 Deep,34D6FJysnQioVingDKufuf,77,"['Drake', 'Future']",['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[59845429],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.507,0.429,2.0,-7.726,1.0,0.0518,0.0,0.109,0.0744,91.0,273578.0,3.0,Drake,3TVXtAsR1Inumwj472S9r4,98,59845429,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Pipe Down,11pEKMLmavDu8fxOB5QjbQ,76,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[59845429],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.518,0.69,9.0,-6.15,1.0,0.128,0.0,0.176,0.59,77.837,205721.0,4.0,Drake,3TVXtAsR1Inumwj472S9r4,98,59845429,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Yebba’s Heartbreak,1PDP7mLiAMwhfmgIwzhOm2,73,"['Drake', 'Yebba']",['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[59845429],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.476,0.161,8.0,-11.665,0.0,0.967,0.0381,0.109,0.0908,119.614,133763.0,4.0,Drake,3TVXtAsR1Inumwj472S9r4,98,59845429,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,No Friends In The Industry,2tUL6dZf1mywCj5WvCPZw6,81,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[59845429],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.84,0.744,1.0,-4.751,1.0,0.0181,0.0,0.629,0.171,83.737,204347.0,4.0,Drake,3TVXtAsR1Inumwj472S9r4,98,59845429,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Knife Talk (with 21 Savage ft. Project Pat),2BcMwX1MPV6ZHP4tUT9uq6,90,"['Drake', '21 Savage', 'Project Pat']",['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[59845429],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.849,0.424,5.0,-9.579,0.0,0.0635,0.0,0.0834,0.153,145.887,242966.0,4.0,Drake,3TVXtAsR1Inumwj472S9r4,98,59845429,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,7am On Bridle Path,42m3eP1JJhtzffal9B136J,74,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[59845429],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.724,0.531,5.0,-4.108,0.0,0.225,0.0,0.11,0.141,89.901,239635.0,4.0,Drake,3TVXtAsR1Inumwj472S9r4,98,59845429,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Race My Mind,2Q3jFbyE61mCjS3SkW4toJ,75,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[59845429],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.488,0.635,10.0,-7.19,1.0,0.179,8.16e-06,0.156,0.783,174.072,269884.0,4.0,Drake,3TVXtAsR1Inumwj472S9r4,98,59845429,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Fountains (with Tems),08XWh5c0BMyD1nKVxxl91z,77,"['Drake', 'Tems']",['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[59845429],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.843,0.485,10.0,-8.735,0.0,0.181,0.0675,0.107,0.689,100.053,192418.0,4.0,Drake,3TVXtAsR1Inumwj472S9r4,98,59845429,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Get Along Better,5ScbulRnixQ2XAdvrPMFjz,73,"['Drake', 'Ty Dolla $ign']",['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[59845429],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.32,0.466,8.0,-6.77,1.0,0.00645,0.0,0.133,0.338,177.693,229304.0,3.0,Drake,3TVXtAsR1Inumwj472S9r4,98,59845429,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,You Only Live Twice (with Lil Wayne & Rick Ross),50ceCGZ3oD3U5caQV5bP6f,74,"['Drake', 'Lil Wayne', 'Rick Ross']",['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[59845429],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.519,0.851,7.0,-6.001,1.0,0.118,0.0,0.178,0.711,123.823,213104.0,5.0,Drake,3TVXtAsR1Inumwj472S9r4,98,59845429,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,IMY2 (with Kid Cudi),7F9cT6hIRhnFCYP6GKS0tf,77,"['Drake', 'Kid Cudi']",['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[59845429],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.59,0.493,7.0,-8.704,0.0,0.402,0.00504,0.129,0.0498,150.026,252379.0,4.0,Drake,3TVXtAsR1Inumwj472S9r4,98,59845429,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,F*****g Fans,3RkNXZvOSMMElmmXztDc94,71,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[59845429],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.783,0.416,4.0,-9.84,0.0,0.213,0.0,0.103,0.165,87.073,245131.0,4.0,Drake,3TVXtAsR1Inumwj472S9r4,98,59845429,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,The Remorse,1cCXT1cErAY6tmIqHbodrt,69,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",[98],True,[59845429],Certified Lover Boy,3SpBlxme9WbeQdI9kx7KAV,0.473,0.53,0.0,-8.506,1.0,0.812,6.92e-06,0.227,0.637,74.732,351220.0,3.0,Drake,3TVXtAsR1Inumwj472S9r4,98,59845429,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,BOOTY CALL (skit),3dA3nm9kktoX9prPW35w21,44,['The Kid LAROI'],['2tIP7SsRs7vjIcLrU85W8J'],['australian hip hop'],[90],True,[3123153],F*CK LOVE,6RuwGwQcAureaOraKJNFQG,0.785,0.398,2.0,-11.494,1.0,0.978,0.0,0.413,0.575,56.284,56808.0,3.0,The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,90,3123153,['Hip-hop'],Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,MAYBE,4YfNO7sdbAKlkGpIFDDPXU,67,['The Kid LAROI'],['2tIP7SsRs7vjIcLrU85W8J'],['australian hip hop'],[90],True,[3123153],F*CK LOVE,6RuwGwQcAureaOraKJNFQG,0.606,0.532,4.0,-4.833,0.0,0.00554,0.0,0.292,0.156,89.079,174182.0,4.0,The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,90,3123153,['Hip-hop'],Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,WRONG (feat. Lil Mosey),1EWkw4Fa6IlnsAihLUlFFM,72,"['The Kid LAROI', 'Lil Mosey']",['2tIP7SsRs7vjIcLrU85W8J'],['australian hip hop'],[90],True,[3123153],F*CK LOVE,6RuwGwQcAureaOraKJNFQG,0.389,0.768,1.0,-4.765,1.0,0.038,0.0,0.119,0.334,90.146,183567.0,4.0,The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,90,3123153,['Hip-hop'],Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,I WISH,6FSHigAWfTd5Zx3jYfehbO,58,['The Kid LAROI'],['2tIP7SsRs7vjIcLrU85W8J'],['australian hip hop'],[90],False,[3123153],F*CK LOVE,6RuwGwQcAureaOraKJNFQG,0.788,0.656,8.0,-6.974,0.0,0.0375,0.0,0.127,0.549,138.981,125571.0,4.0,The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,90,3123153,['Hip-hop'],Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
