,playlist_id,playlist_name,chart_position,album_release_date,release_year,release_date_datetime,album_id,album_artist,track_name,track_id,track_popularity,track_artists,track_artists_ids,track_artists_genres,track_artists_popularity,track_explicit,track_artists_followers,album_name,danceability,energy,key,speechiness,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_artist,track_artist_id,track_artist_popularity,track_artist_followers,track_artists_genres_consolidate,main_genre,Soundtrack,Rock,Pop,Hip-hop,Edm,Latin,Indie,Christian,Country,Soul,Metal,Jazz,Folk,Funk,Misc,Easy_listening,R&B,Reggae,Show_tunes,No Genre Assigned
14410,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,31,2017-06-22,2017,2017-06-22,3HhZbSJdhOqMSaRbEt3gtw,DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),45XhKYRRkyeqoW3teSOkCM,66,"['DJ Khaled', 'Rihanna', 'Bryson Tiller']",['0QHgL1lAIqAw0HtD7YldmP'],"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",[81],True,[6981434],Grateful,0.613,0.681,8,0.0778,-3.089,1,0.0287,0.0,0.126,0.619,97.621,204664,4,DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,81,6981434,"['Pop', 'Hip-hop', 'Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Pop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,32,2020-11-13,2020,2020-11-13,0sOeI7pbAmIc8aDFyvkBUW,Chris Stapleton,Cold,24nhOvYX2gk3txBbMzXeUB,66,['Chris Stapleton'],['4YLtscXsxbVgi031ovDDdh'],"['contemporary country', 'outlaw country']",[81],False,[3964212],Starting Over,0.555,0.505,1,0.0333,-7.334,0,0.0519,0.00361,0.148,0.293,117.481,309853,4,Chris Stapleton,4YLtscXsxbVgi031ovDDdh,81,3964212,"['Country', 'Country']",Country,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1117,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,32,2020-11-13,2020,2020-11-13,0sOeI7pbAmIc8aDFyvkBUW,Chris Stapleton,Devil Always Made Me Think Twice,3olGkpomYOWwRZsbFTZqiX,66,['Chris Stapleton'],['4YLtscXsxbVgi031ovDDdh'],"['contemporary country', 'outlaw country']",[81],False,[3964212],Starting Over,0.729,0.685,7,0.03,-7.547,1,0.358,0.0102,0.111,0.56,122.284,231720,4,Chris Stapleton,4YLtscXsxbVgi031ovDDdh,81,3964212,"['Country', 'Country']",Country,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2048,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,93,1976-01-01,1976,1976-01-01,03GKkfyog7hnllilFS3jIV,Creedence Clearwater Revival,Have You Ever Seen The Rain,5XE8c07vbpQBUriwybOHtd,66,['Creedence Clearwater Revival'],['3IYUhFvPQItj6xySrBmZkd'],"['album rock', 'classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']",[80],False,[4810639],Chronicle: 20 Greatest Hits,0.773,0.543,0,0.0292,-9.97,1,0.093,5.63e-06,0.175,0.802,115.997,160000,4,Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd,80,4810639,"['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12994,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,110,2017-08-25,2017,2017-08-25,3xybjP7r2VsWzwvDQipdM0,Daniel Caesar,Hold Me Down,1Mza2sr6tPhy6jjI3HB9fW,66,['Daniel Caesar'],['20wkVLutqVOYrc0kxFs7rA'],"['canadian contemporary r&b', 'pop', 'r&b']",[82],False,[3065433],Freudian,0.463,0.427,8,0.0549,-9.799,0,0.628,0.000565,0.0911,0.231,116.059,231268,4,Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,82,3065433,"['R&B', 'Pop', 'R&B']",R&B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14387,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,160,2017-06-22,2017,2017-06-22,3HhZbSJdhOqMSaRbEt3gtw,DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),45XhKYRRkyeqoW3teSOkCM,66,"['DJ Khaled', 'Rihanna', 'Bryson Tiller']",['0QHgL1lAIqAw0HtD7YldmP'],"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",[81],True,[6981434],Grateful,0.613,0.681,8,0.0778,-3.089,1,0.0287,0.0,0.126,0.619,97.621,204664,4,DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,81,6981434,"['Pop', 'Hip-hop', 'Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Pop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12119,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,14,2018-04-20,2018,2018-04-20,4Wv5UAieM1LDEYVq5WmqDd,J. Cole,1985 - Intro to “The Fall Off”,7EulRO07ZgchxqKUHb8Pvc,66,['J. Cole'],['6l3HvQ5sa6mXTsMTB19rO5'],"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",[89],True,[15601544],KOD,0.679,0.648,2,0.445,-5.892,1,0.145,0.0,0.182,0.635,94.378,190177,4,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,89,15601544,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7107,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,149,2017-08-04,2017,2017-08-04,35LcGAeeMwVeIJrDpB3Gkz,Tyler Childers,Universal Sound,48nZLOpJOINkICPWpUuhaN,66,['Tyler Childers'],['13ZEDW6vyBF12HYcZRr4EV'],"['kentucky indie', 'kentucky roots', 'outlaw country']",[76],False,[1040030],Purgatory,0.672,0.437,5,0.0368,-9.656,1,0.85,0.261,0.107,0.636,101.588,221600,4,Tyler Childers,13ZEDW6vyBF12HYcZRr4EV,76,1040030,"['Indie', 'Country', 'Country']",Indie,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
10904,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,86,2018-03-30,2018,2018-03-30,7f6xPqyaolTiziKf5R5Z0c,Kacey Musgraves,High Horse,2U2Z1IXnmJIvlknWizFykZ,66,['Kacey Musgraves'],['70kkdajctXSbqSMJbQO424'],"['contemporary country', 'country dawn', 'pop', 'texas country']",[76],False,[1079048],Golden Hour,0.725,0.674,11,0.0363,-5.254,0,0.0325,3.55e-06,0.0531,0.773,120.057,213693,4,Kacey Musgraves,70kkdajctXSbqSMJbQO424,76,1079048,"['Country', 'Country', 'Pop', 'Country']",Country,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15904,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,142,2017-07-21,2017,2017-07-21,7xYiTrbTL57QO0bb4hXIKo,Lana Del Rey,In My Feelings,269xqcgGTN9PlivhUkOLhX,66,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],"['art pop', 'pop']",[87],True,[15091879],Lust For Life,0.54,0.674,2,0.0802,-6.351,1,0.0553,0.0608,0.112,0.309,89.933,238719,4,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,87,15091879,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12930,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,38,2016-05-20,2016,2016-05-20,5X7x18kW3mVIvnuNeedM6b,Ariana Grande,Into You,49gRYU6hBWgSH2JVixGkJq,66,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"['dance pop', 'pop']",[94],False,[74868007],Dangerous Woman,0.623,0.734,9,0.107,-5.948,1,0.0162,1.75e-06,0.145,0.37,107.853,244440,4,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,94,74868007,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6389,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,152,2019-10-11,2019,2019-10-11,1nzUj7VkiaytMmf2KrhK2L,YoungBoy Never Broke Again,In Control,5IdAcHb4cwtexqMlOojWhR,66,['YoungBoy Never Broke Again'],['7wlFDEWiM5OoIAt8RSli8b'],"['baton rouge rap', 'trap']",[87],True,[8104576],AI YoungBoy 2,0.643,0.77,5,0.228,-4.524,0,0.13,0.0,0.247,0.863,170.006,181437,4,YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,87,8104576,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8744,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,171,2000-10-24,2000,2000-10-24,2pKw6GERJVAD61449B1EEM,Linkin Park,In the End,3tSmXSxaAnU1EPGKa6NytH,66,['Linkin Park'],['6XyY86QOPPrYVGvF9ch6wz'],"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",[86],False,[20949227],Hybrid Theory,0.555,0.844,3,0.0554,-6.567,0,0.00834,0.0,0.0895,0.464,105.195,216800,4,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,86,20949227,"['Metal', 'Metal', 'Rock', 'Metal']",Metal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4785,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,177,1991-08-12,1991,1991-08-12,55fq75UfkYbGMq4CncCtOH,Metallica,The Unforgiven (Remastered),7lwvxYumAEo10lzAplRGXM,66,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",[84],False,[20139546],Metallica (Remastered),0.531,0.583,7,0.0256,-9.47,1,0.0184,0.00624,0.255,0.207,139.503,387160,4,Metallica,2ye2Wgw4gimLv2eAKyk1NB,84,20139546,"['Rock', 'Metal', 'Metal', 'Rock', 'Metal']",Rock,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8756,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,178,2000-10-24,2000,2000-10-24,2pKw6GERJVAD61449B1EEM,Linkin Park,In the End,3tSmXSxaAnU1EPGKa6NytH,66,['Linkin Park'],['6XyY86QOPPrYVGvF9ch6wz'],"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",[86],False,[20949227],Hybrid Theory,0.555,0.844,3,0.0554,-6.567,0,0.00834,0.0,0.0895,0.464,105.195,216800,4,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,86,20949227,"['Metal', 'Metal', 'Rock', 'Metal']",Metal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15892,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,141,1967-06-01,1967,1967-06-01,6QaVfG1pHYl1z15ZxkvVDW,The Beatles,When I'm Sixty Four - Remastered 2009,1NrbnHlR2BFREcyWXHIHip,66,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",[89],False,[21731099],Sgt. Pepper's Lonely Hearts Club Band (Remastered),0.704,0.241,1,0.0476,-13.258,1,0.625,2.8e-05,0.0868,0.661,140.411,157667,4,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,89,21731099,"['Pop', 'Rock', 'Rock', 'Pop', 'Rock', 'Rock']",Pop,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6563,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,135,1988-11-21,1988,1988-11-21,0LfM3PGkXE6KvJEE1HkOnz,Fleetwood Mac,Everywhere,1prZ0pr6XoRCxcrC3MCL0M,66,['Fleetwood Mac'],['08GQAI4eElDnROBrJRGE0X'],"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",[83],False,[7733834],Greatest Hits,0.69,0.54,4,0.0317,-10.516,1,0.218,0.00657,0.115,0.764,114.846,222733,4,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,83,7733834,"['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12913,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,162,2016-05-20,2016,2016-05-20,5X7x18kW3mVIvnuNeedM6b,Ariana Grande,Into You,49gRYU6hBWgSH2JVixGkJq,66,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"['dance pop', 'pop']",[94],False,[74868007],Dangerous Woman,0.623,0.734,9,0.107,-5.948,1,0.0162,1.75e-06,0.145,0.37,107.853,244440,4,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,94,74868007,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4773,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,99,1991-08-12,1991,1991-08-12,55fq75UfkYbGMq4CncCtOH,Metallica,The Unforgiven (Remastered),7lwvxYumAEo10lzAplRGXM,66,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",[84],False,[20139546],Metallica (Remastered),0.531,0.583,7,0.0256,-9.47,1,0.0184,0.00624,0.255,0.207,139.503,387160,4,Metallica,2ye2Wgw4gimLv2eAKyk1NB,84,20139546,"['Rock', 'Metal', 'Metal', 'Rock', 'Metal']",Rock,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14887,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,196,2017-05-16,2017,2017-05-16,3vpXJ54S3MXLyzysw8qq7c,XXXTENTACION,Looking for a Star,1B3TX5FbmcVROMv2riOwyE,66,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"['emo rap', 'miami hip hop']",[91],True,[34000246],Revenge,0.915,0.692,9,0.0857,-7.544,1,0.15,0.00012,0.0964,0.713,118.981,137174,4,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,91,34000246,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12866,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,189,2018-08-24,2018,2018-08-24,0SukGZiXMtmsZoxstkBtNR,Ozuna,Unica,33b2wX9d0kxqxhi7lcsC1A,66,['Ozuna'],['1i8SpTcr7yvPOmcqrbnVXY'],"['latin', 'puerto rican pop', 'reggaeton', 'trap latino']",[90],False,[30884284],Aura,0.653,0.859,0,0.0449,-3.048,1,0.212,0.0,0.111,0.706,174.038,218387,4,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,90,30884284,"['Latin', 'Latin', 'Latin', 'Latin']",Latin,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5316,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,107,2020-10-30,2020,2020-10-30,7gGJ9rNtigRF53dsFo48Wp,King Von,Demon,3oD8cDM3m7cl3Zc38uxyK4,66,['King Von'],['6QtgPSJPSzcnn7dPZ4VINp'],['chicago rap'],[78],True,[1599703],Welcome to O'Block,0.792,0.687,8,0.25,-7.506,1,0.16,0.0,0.168,0.356,140.008,133933,4,King Von,6QtgPSJPSzcnn7dPZ4VINp,78,1599703,['Hip-hop'],Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5488,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,112,2020-11-20,2020,2020-11-20,7zhKZcqIJkkeqrswshd15r,Lee Brice,Memory I Don't Mess With,1zYZs8Vbjhbzx5M3olcRnm,66,['Lee Brice'],['5Zq7R5qmi58ByYyBQTlNuk'],"['contemporary country', 'country', 'country road', 'modern country rock']",[73],False,[1658302],Hey World,0.617,0.704,6,0.0258,-7.61,0,0.171,0.0,0.0924,0.57,91.541,180617,4,Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,73,1658302,"['Country', 'Country', 'Country', 'Rock']",Country,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
934,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,26,2021-04-23,2021,2021-04-23,5ffogo3K3fYibGWa93IzUe,Moneybagg Yo,Shottas (Lala),2Ox2c1WEJDeQCHTXPE3YKM,66,['Moneybagg Yo'],['3tJoFztHeIJkJWMrx0td2f'],"['hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",[82],True,[2599292],A Gangsta’s Pain,0.925,0.463,6,0.454,-9.309,0,0.0681,0.0,0.101,0.961,133.061,122729,4,Moneybagg Yo,3tJoFztHeIJkJWMrx0td2f,82,2599292,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12049,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,128,2018-11-16,2018,2018-11-16,68xKnVblFsSQ48CtgZT0oY,Michael Bublé,Love You Anymore,7JEUg9KqmpdIE5Nbb9ss66,66,['Michael Bublé'],['1GxkXlMwML1oSg5eLPiAz3'],"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",[87],False,[4967947],love (Deluxe Edition),0.693,0.257,6,0.0356,-7.785,1,0.869,0.0,0.11,0.603,90.012,182667,4,Michael Bublé,1GxkXlMwML1oSg5eLPiAz3,87,4967947,"['Easy_listening', 'Pop', 'Jazz', 'Pop']",Easy_listening,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5288,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,106,2009-01-01,2009,2009-01-01,2S8AWAM0nxyFy66YnUfIs3,Kid Cudi,Cudi Zone,03MWa1FMygR3RrQoQytsjS,66,['Kid Cudi'],['0fA0VVWsXO9YnASrzqfmYu'],"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",[86],True,[5458632],Man On The Moon: The End Of Day (Deluxe),0.706,0.691,9,0.0338,-5.86,0,0.546,1.3e-06,0.366,0.597,134.751,259040,4,Kid Cudi,0fA0VVWsXO9YnASrzqfmYu,86,5458632,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13395,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,72,2018-06-15,2018,2018-06-15,2D0Hi3Jj6RFnpWDcSa0Otu,5 Seconds of Summer,Want You Back,2vHfabj6nFebekTYODqntl,66,['5 Seconds of Summer'],['5Rl15oVamLq7FbSb0NNBNy'],"['boy band', 'dance pop', 'electropop', 'pop', 'post-teen pop']",[82],True,[8200345],Youngblood (Deluxe),0.618,0.867,0,0.0439,-4.915,1,0.00699,1.03e-06,0.202,0.579,98.03,173082,4,5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,82,8200345,"['Pop', 'Pop', 'Pop', 'Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11800,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,106,2017-09-08,2017,2017-09-08,4w5Jvreahp3yvLqc4vCr9I,Thomas Rhett,Craving You,2d48mamATjby7wgPjdrSOQ,66,"['Thomas Rhett', 'Maren Morris']",['6x2LnllRG5uGarZMsD4iO8'],"['contemporary country', 'country', 'country road', 'modern country rock']",[77],False,[4010617],Life Changes,0.613,0.839,9,0.0352,-3.799,0,0.000854,0.0,0.341,0.526,104.975,223627,4,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8,77,4010617,"['Country', 'Country', 'Country', 'Rock']",Country,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5292,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,106,2009-01-01,2009,2009-01-01,2S8AWAM0nxyFy66YnUfIs3,Kid Cudi,Up Up & Away,1RUTIdTnFs8lHSc0Zr4UJB,66,['Kid Cudi'],['0fA0VVWsXO9YnASrzqfmYu'],"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",[86],True,[5458632],Man On The Moon: The End Of Day (Deluxe),0.66,0.881,10,0.0849,-6.119,0,0.0722,3.4e-05,0.362,0.586,120.017,227347,4,Kid Cudi,0fA0VVWsXO9YnASrzqfmYu,86,5458632,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11986,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,114,2019-08-30,2019,2019-08-30,7acEciVtnuTzmwKptkjth5,TOOL,Pneuma,03sEzk1VyrUZSgyhoQR0LZ,66,['TOOL'],['2yEwvVSSSUkcLeSTNyHKh8'],"['alternative metal', 'alternative rock', 'art rock', 'nu metal', 'progressive metal', 'progressive rock', 'rock']",[73],False,[2442899],Fear Inoculum,0.415,0.53,9,0.0314,-9.338,0,0.00209,0.75,0.11,0.0586,114.174,713192,1,TOOL,2yEwvVSSSUkcLeSTNyHKh8,73,2442899,"['Metal', 'Rock', 'Rock', 'Metal', 'Metal', 'Rock', 'Rock']",Metal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11106,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,18,2018-12-21,2018,2018-12-21,007DWn799UWvfY1wwZeENR,21 Savage,all my friends,4paAidoE8VAemwU4jgCc6l,66,['21 Savage'],['1URnnhqYAYcrqrcwql10ft'],"['atl hip hop', 'rap', 'trap']",[89],True,[10668018],i am > i was,0.713,0.62,0,0.0422,-4.513,1,0.171,1.16e-06,0.118,0.206,130.09,211785,4,21 Savage,1URnnhqYAYcrqrcwql10ft,89,10668018,"['Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5310,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,186,2009-01-01,2009,2009-01-01,2S8AWAM0nxyFy66YnUfIs3,Kid Cudi,Up Up & Away,1RUTIdTnFs8lHSc0Zr4UJB,66,['Kid Cudi'],['0fA0VVWsXO9YnASrzqfmYu'],"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",[86],True,[5458632],Man On The Moon: The End Of Day (Deluxe),0.66,0.881,10,0.0849,-6.119,0,0.0722,3.4e-05,0.362,0.586,120.017,227347,4,Kid Cudi,0fA0VVWsXO9YnASrzqfmYu,86,5458632,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,43,2017-11-10,2017,2017-11-10,1uzIyRT1QxDx4fMIX0UiAE,Elton John,Your Song - Remastered,2bUXfclD8DwJwwUENtSCWu,66,['Elton John'],['3PhoLpVuITZKcymswpck5b'],"['glam rock', 'mellow gold', 'piano rock']",[90],False,[8581176],Diamonds (Deluxe),0.555,0.336,3,0.0296,-9.916,1,0.821,2.17e-06,0.089,0.303,127.792,243067,4,Elton John,3PhoLpVuITZKcymswpck5b,90,8581176,"['Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10180,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,82,2017-10-20,2017,2017-10-20,0pV0Mx07aMApIpF19oSQgY,H.E.R.,Every Kind Of Way,0Aa3g9EQoPNt6PiKjaUeb7,66,['H.E.R.'],['3Y7RZ31TRPVadSFVy1o8os'],"['alternative r&b', 'dance pop', 'pop', 'r&b']",[80],False,[4723620],H.E.R.,0.417,0.299,7,0.0441,-8.499,1,0.637,2.22e-06,0.136,0.199,95.529,160173,4,H.E.R.,3Y7RZ31TRPVadSFVy1o8os,80,4723620,"['R&B', 'Pop', 'Pop', 'R&B']",R&B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5306,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,186,2009-01-01,2009,2009-01-01,2S8AWAM0nxyFy66YnUfIs3,Kid Cudi,Cudi Zone,03MWa1FMygR3RrQoQytsjS,66,['Kid Cudi'],['0fA0VVWsXO9YnASrzqfmYu'],"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",[86],True,[5458632],Man On The Moon: The End Of Day (Deluxe),0.706,0.691,9,0.0338,-5.86,0,0.546,1.3e-06,0.366,0.597,134.751,259040,4,Kid Cudi,0fA0VVWsXO9YnASrzqfmYu,86,5458632,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13485,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,83,2017-05-05,2017,2017-05-05,0lUL92det7mZ4DaHYmiUEC,Russ,Ride Slow,6HK4YGOpZr1ost68QP3ul0,66,['Russ'],['1z7b1Pr1rSlvWRzsW3HOrS'],"['hawaiian hip hop', 'rap']",[81],False,[4230664],There's Really A Wolf,0.737,0.429,4,0.0785,-10.252,0,0.632,0.0,0.104,0.147,99.955,185400,4,Russ,1z7b1Pr1rSlvWRzsW3HOrS,81,4230664,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8939,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,56,2019-12-06,2019,2019-12-06,3Vsbl0diFGw8HNSjG8ue9m,Shawn Mendes,Shameless,2ogKhhoMClkFXek7ZgxAhN,65,['Camila Cabello'],['4nDoRrQiYLoBzwC5BhVJzF'],"['dance pop', 'pop', 'post-teen pop']",[85],False,[25102696],Romance,0.377,0.651,4,0.0589,-5.437,0,0.0197,5.31e-05,0.174,0.0851,129.607,219742,4,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,85,25102696,"['Pop', 'Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
